id,skill_count,interest_count,domain_count,project_count,project_technology_count,hackathons_participated,hackathons_won,github_repos,github_commits,github_stars,github_followers,profile_completion,skills_text,interests_text,domains_text,projects_text,profile_text,branch_aerospace_engineering,branch_agricultural_engineering,branch_architecture,branch_artificial_intelligence_and_data_science,branch_artificial_intelligence_and_machine_learning,branch_automobile_engineering,branch_biomedical_engineering,branch_biotechnology,branch_chemical_engineering,branch_civil_engineering,branch_computer_science_engineering,branch_cyber_security,branch_data_science,branch_electrical_engineering,branch_electronics_and_communication_engineering,branch_fashion_technology,branch_industrial_engineering,branch_information_technology,branch_instrumentation_engineering,branch_mba,branch_mca,branch_mechanical_engineering,branch_mechatronics,branch_robotics,year_1st_year,year_2nd_year,year_3rd_year,year_4th_year,status_in_team,status_looking_for_members,status_looking_for_team,status_offline,status_open_to_invites
8adc503c-cbb2-41a7-bd6f-2bcec950aea0,11,6,3,3,10,1,1,19,276,17,23,74,"C++, Python, OpenCV, Sensor Fusion, Autonomous Navigation, ROS2, Motion Planning, Gazebo, Robotics Kinematics, ROS, Communication","IoT, Precision Agriculture, Nanotechnology, Electric Vehicles, SpaceTech, E-Commerce","Mechanical, Cybersecurity, Robotics","Project: Visual Inertial Drone Odometry. Desc: Monocular camera and IMU sensor fusion suite for GPS-denied environments. (Tech: C++, OpenCV, Autonomous Navigation, Sensor Fusion) | Project: Subterranean Inspection Crawler. Desc: Rugged tracked platform exploring hazardous pipes autonomously. (Tech: ROS2, Motion Planning, Gazebo) | Project: Autonomous Warehouse AM Rover. Desc: Differential drive robot executing SLAM mapping and dynamic obstacle avoidance. (Tech: ROS, ROS2, Gazebo, Python, SLAM)","Bio: Interested in IoT, Precision Agriculture, and Nanotechnology. Active hackathon builder.. Branch: Robotics. Year: 1st Year. Skills: C++, Python, OpenCV, Sensor Fusion, Autonomous Navigation, ROS2, Motion Planning, Gazebo, Robotics Kinematics, ROS, Communication. Interests: IoT, Precision Agriculture, Nanotechnology, Electric Vehicles, SpaceTech, E-Commerce. Domains: Mechanical, Cybersecurity, Robotics. Projects: Project: Visual Inertial Drone Odometry. Desc: Monocular camera and IMU sensor fusion suite for GPS-denied environments. (Tech: C++, OpenCV, Autonomous Navigation, Sensor Fusion) | Project: Subterranean Inspection Crawler. Desc: Rugged tracked platform exploring hazardous pipes autonomously. (Tech: ROS2, Motion Planning, Gazebo) | Project: Autonomous Warehouse AM Rover. Desc: Differential drive robot executing SLAM mapping and dynamic obstacle avoidance. (Tech: ROS, ROS2, Gazebo, Python, SLAM)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
d3ced1b7-92b3-466b-92fa-4d0f7d7ebdfa,10,5,3,2,7,5,0,12,272,7,14,100,"ANSYS, Battery Management, SolidWorks, CATIA, Electric Drive Systems, CFD, MATLAB, AutoCAD, Ideation, Rapid Prototyping","Telemedicine, Manufacturing, GIS Mapping, Agritech, Remote Sensing","EV, Mechanical, FinTech","Project: Active Aerodynamic Wing Actuator. Desc: Speed-sensitive rear wing controller lowering high-speed drag. (Tech: ANSYS, CFD, CAN Bus, Arduino) | Project: Regenerative Braking Power Recuperator. Desc: KERS energy recovery simulation for urban electric buses. (Tech: MATLAB, Simulink, Battery Management)","Bio: Automobile Engineering student at VIT passionate about Telemedicine and Manufacturing.. Branch: Automobile Engineering. Year: 4th Year. Skills: ANSYS, Battery Management, SolidWorks, CATIA, Electric Drive Systems, CFD, MATLAB, AutoCAD, Ideation, Rapid Prototyping. Interests: Telemedicine, Manufacturing, GIS Mapping, Agritech, Remote Sensing. Domains: EV, Mechanical, FinTech. Projects: Project: Active Aerodynamic Wing Actuator. Desc: Speed-sensitive rear wing controller lowering high-speed drag. (Tech: ANSYS, CFD, CAN Bus, Arduino) | Project: Regenerative Braking Power Recuperator. Desc: KERS energy recovery simulation for urban electric buses. (Tech: MATLAB, Simulink, Battery Management)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
c4b5cf54-8f46-49df-b8f1-81ee738e55e4,7,4,4,1,4,1,0,5,359,13,78,95,"Battery Management, ANSYS, CFD, Electric Drive Systems, MATLAB, Problem Solving, Presentation","Nanotechnology, Defence, Edge Computing, Embedded Systems","Aerospace, AI/ML, Civil, Healthcare","Project: Active Aerodynamic Wing Actuator. Desc: Speed-sensitive rear wing controller lowering high-speed drag. (Tech: ANSYS, CFD, CAN Bus, Arduino)","Bio: Building sustainable and scalable solutions in Nanotechnology. 2nd Year at NIT Trichy.. Branch: Automobile Engineering. Year: 2nd Year. Skills: Battery Management, ANSYS, CFD, Electric Drive Systems, MATLAB, Problem Solving, Presentation. Interests: Nanotechnology, Defence, Edge Computing, Embedded Systems. Domains: Aerospace, AI/ML, Civil, Healthcare. Projects: Project: Active Aerodynamic Wing Actuator. Desc: Speed-sensitive rear wing controller lowering high-speed drag. (Tech: ANSYS, CFD, CAN Bus, Arduino)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5b3a219d-f774-40a3-8e53-cefbbd95c1b7,7,5,2,2,8,5,0,0,0,0,0,83,"AutoCAD, MATLAB, Vehicle Dynamics, CATIA, ANSYS, Electric Drive Systems, Presentation","DevOps, ClimateTech, Agentic Systems, Robotics, Electric Vehicles","Aerospace, IoT","Project: Active Aerodynamic Wing Actuator. Desc: Speed-sensitive rear wing controller lowering high-speed drag. (Tech: ANSYS, CFD, CAN Bus, Arduino) | Project: Sub-Compact EV Drivetrain Model. Desc: Single-speed reduction gearbox and electric motor matching calculation. (Tech: CATIA, MATLAB, Vehicle Dynamics, SolidWorks)","Bio: Interested in DevOps, ClimateTech, and Agentic Systems. Active hackathon builder.. Branch: Automobile Engineering. Year: 4th Year. Skills: AutoCAD, MATLAB, Vehicle Dynamics, CATIA, ANSYS, Electric Drive Systems, Presentation. Interests: DevOps, ClimateTech, Agentic Systems, Robotics, Electric Vehicles. Domains: Aerospace, IoT. Projects: Project: Active Aerodynamic Wing Actuator. Desc: Speed-sensitive rear wing controller lowering high-speed drag. (Tech: ANSYS, CFD, CAN Bus, Arduino) | Project: Sub-Compact EV Drivetrain Model. Desc: Single-speed reduction gearbox and electric motor matching calculation. (Tech: CATIA, MATLAB, Vehicle Dynamics, SolidWorks)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7e41e4a1-e1f5-4811-b5ee-7d004b7f594a,7,5,3,1,3,2,1,0,0,0,0,72,"Thermodynamics, Polymer Chemistry, Fluid Mechanics, Chemical Reaction Engineering, ASPEN Plus, MATLAB, Ideation","Green Mobility, GIS Mapping, Robotics, Healthcare, Battery Tech","Mechanical, FinTech, Design","Project: Industrial Effluent Membrane Filtration. Desc: Reverse osmosis wastewater treatment plant for textile dyes. (Tech: Chemical Reaction Engineering, Heat Transfer, MATLAB)","Bio: Chemical Engineering student at GCT passionate about Green Mobility and GIS Mapping.. Branch: Chemical Engineering. Year: 3rd Year. Skills: Thermodynamics, Polymer Chemistry, Fluid Mechanics, Chemical Reaction Engineering, ASPEN Plus, MATLAB, Ideation. Interests: Green Mobility, GIS Mapping, Robotics, Healthcare, Battery Tech. Domains: Mechanical, FinTech, Design. Projects: Project: Industrial Effluent Membrane Filtration. Desc: Reverse osmosis wastewater treatment plant for textile dyes. (Tech: Chemical Reaction Engineering, Heat Transfer, MATLAB)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
42564104-e8ad-4e44-b9ff-89862dfd35d2,9,5,3,0,0,4,2,5,66,5,13,95,"Process Engineering, Heat Transfer, Chemical Reaction Engineering, Thermodynamics, Fluid Mechanics, MATLAB, Polymer Chemistry, ASPEN Plus, Communication","Green Mobility, Wearable Tech, Urban Planning, Defence, Autonomous Systems","Agritech, CleanTech, Aerospace",,"Bio: Building sustainable and scalable solutions in Green Mobility. 1st Year at Anna University.. Branch: Chemical Engineering. Year: 1st Year. Skills: Process Engineering, Heat Transfer, Chemical Reaction Engineering, Thermodynamics, Fluid Mechanics, MATLAB, Polymer Chemistry, ASPEN Plus, Communication. Interests: Green Mobility, Wearable Tech, Urban Planning, Defence, Autonomous Systems. Domains: Agritech, CleanTech, Aerospace. Projects:",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
78ae885f-c435-4649-9c08-d501a77bc648,8,4,3,1,2,7,2,28,239,35,80,78,"Process Engineering, Thermodynamics, ASPEN Plus, Heat Transfer, Fluid Mechanics, Chemical Reaction Engineering, MATLAB, Presentation","Agentic Systems, Battery Tech, Manufacturing, Sustainability","Logistics, Aerospace, FinTech","Project: Green Hydrogen Electrolyzer Array. Desc: Proton exchange membrane stack layout and heat exchange unit. (Tech: Thermodynamics, Process Engineering)","Bio: Interested in Agentic Systems, Battery Tech, and Manufacturing. Active hackathon builder.. Branch: Chemical Engineering. Year: 3rd Year. Skills: Process Engineering, Thermodynamics, ASPEN Plus, Heat Transfer, Fluid Mechanics, Chemical Reaction Engineering, MATLAB, Presentation. Interests: Agentic Systems, Battery Tech, Manufacturing, Sustainability. Domains: Logistics, Aerospace, FinTech. Projects: Project: Green Hydrogen Electrolyzer Array. Desc: Proton exchange membrane stack layout and heat exchange unit. (Tech: Thermodynamics, Process Engineering)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
277d73e1-a781-4bdf-a6f2-d6c53560bc03,9,6,4,1,3,6,1,0,0,0,0,83,"Bioprocess Engineering, CRISPR, Bioinformatics, Python, R, Microbiology, Molecular Biology, Genomics, Team Leadership","Green Mobility, Microelectronics, NLP, Edge Computing, Smart Agriculture, Cyber Defence","EdTech, AI/ML, Healthcare, Logistics","Project: Microbial Fuel Cell Yield Monitor. Desc: Sensory rig tracking bio-electricity output from wastewater bacteria. (Tech: Microbiology, Bioprocess Engineering, Data Analysis)","Bio: Biotechnology student at KPR passionate about Green Mobility and Microelectronics.. Branch: Biotechnology. Year: 2nd Year. Skills: Bioprocess Engineering, CRISPR, Bioinformatics, Python, R, Microbiology, Molecular Biology, Genomics, Team Leadership. Interests: Green Mobility, Microelectronics, NLP, Edge Computing, Smart Agriculture, Cyber Defence. Domains: EdTech, AI/ML, Healthcare, Logistics. Projects: Project: Microbial Fuel Cell Yield Monitor. Desc: Sensory rig tracking bio-electricity output from wastewater bacteria. (Tech: Microbiology, Bioprocess Engineering, Data Analysis)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6ccd1f6a-9887-4159-94ae-a8daf672d1a8,8,6,2,3,9,3,0,18,402,27,24,97,"Bioprocess Engineering, Genomics, Molecular Biology, Microbiology, Python, Bioinformatics, Problem Solving, Presentation","High Performance Computing, Healthcare, Artificial Intelligence, Entrepreneurship, Logistics, Smart Cities","CleanTech, EV","Project: Recombinant Protein Expression Assay. Desc: High-efficiency bacterial culture protocol for therapeutic enzymes. (Tech: Molecular Biology, CRISPR) | Project: CRISPR Off-Target Predictive Tool. Desc: Bioinformatics sequence parser identifying non-specific gene edits. (Tech: Python, Bioinformatics, Genomics, R) | Project: Microbial Fuel Cell Yield Monitor. Desc: Sensory rig tracking bio-electricity output from wastewater bacteria. (Tech: Microbiology, Bioprocess Engineering, Data Analysis)","Bio: Building sustainable and scalable solutions in High Performance Computing. 4th Year at BITS Pilani.. Branch: Biotechnology. Year: 4th Year. Skills: Bioprocess Engineering, Genomics, Molecular Biology, Microbiology, Python, Bioinformatics, Problem Solving, Presentation. Interests: High Performance Computing, Healthcare, Artificial Intelligence, Entrepreneurship, Logistics, Smart Cities. Domains: CleanTech, EV. Projects: Project: Recombinant Protein Expression Assay. Desc: High-efficiency bacterial culture protocol for therapeutic enzymes. (Tech: Molecular Biology, CRISPR) | Project: CRISPR Off-Target Predictive Tool. Desc: Bioinformatics sequence parser identifying non-specific gene edits. (Tech: Python, Bioinformatics, Genomics, R) | Project: Microbial Fuel Cell Yield Monitor. Desc: Sensory rig tracking bio-electricity output from wastewater bacteria. (Tech: Microbiology, Bioprocess Engineering, Data Analysis)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
fcccb7c6-a8a4-4e69-9db9-8f40d2b5cea2,8,6,3,1,2,2,1,10,190,10,11,98,"R, CRISPR, Bioprocess Engineering, Genomics, Molecular Biology, Data Analysis, Presentation, Problem Solving","Nanotechnology, SpaceTech, Industry 4.0, Sustainability, CleanTech, Digital Twins","Product, EdTech, Civil","Project: Recombinant Protein Expression Assay. Desc: High-efficiency bacterial culture protocol for therapeutic enzymes. (Tech: Molecular Biology, CRISPR)","Bio: Interested in Nanotechnology, SpaceTech, and Industry 4.0. Active hackathon builder.. Branch: Biotechnology. Year: 2nd Year. Skills: R, CRISPR, Bioprocess Engineering, Genomics, Molecular Biology, Data Analysis, Presentation, Problem Solving. Interests: Nanotechnology, SpaceTech, Industry 4.0, Sustainability, CleanTech, Digital Twins. Domains: Product, EdTech, Civil. Projects: Project: Recombinant Protein Expression Assay. Desc: High-efficiency bacterial culture protocol for therapeutic enzymes. (Tech: Molecular Biology, CRISPR)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40627c66-b187-405d-94af-8fafe9314606,5,4,4,0,0,1,1,17,343,19,37,79,"LabVIEW, Sensor Design, Biomedical Instrumentation, Signal Processing, Ideation","VLSI, Disaster Tech, Sustainable Materials, Waste Management","Biotech, Agritech, Product, EdTech",,"Bio: Biomedical Engineering student at SSN passionate about VLSI and Disaster Tech.. Branch: Biomedical Engineering. Year: 1st Year. Skills: LabVIEW, Sensor Design, Biomedical Instrumentation, Signal Processing, Ideation. Interests: VLSI, Disaster Tech, Sustainable Materials, Waste Management. Domains: Biotech, Agritech, Product, EdTech. Projects:",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
77a759a7-7170-48ba-bd51-11b2aced5eeb,4,6,2,3,8,6,1,0,0,0,0,75,"SolidWorks, Signal Processing, Biomedical Instrumentation, Communication","Precision Agriculture, Micro-Mobility, Cybersecurity, Digital Health, Carbon Capture, Autonomous Driving","Agritech, Design","Project: Non-Invasive Glucose Biosensor. Desc: Optical near-infrared spectrophotometer measuring interstitial blood glucose. (Tech: MATLAB, Medical Image Processing, Medical AI, Biomedical Instrumentation) | Project: Prosthetic Myoelectric Hand Controller. Desc: Surface EMG pattern recognition decoding hand gesture intent. (Tech: Signal Processing, Sensor Design, LabVIEW) | Project: Smart ICU Patient Vital Predictor. Desc: Predictive alert system flagging onset of septic shock. (Tech: Medical AI, Python, Biomedical Instrumentation)","Bio: Building sustainable and scalable solutions in Precision Agriculture. 3rd Year at SASTRA.. Branch: Biomedical Engineering. Year: 3rd Year. Skills: SolidWorks, Signal Processing, Biomedical Instrumentation, Communication. Interests: Precision Agriculture, Micro-Mobility, Cybersecurity, Digital Health, Carbon Capture, Autonomous Driving. Domains: Agritech, Design. Projects: Project: Non-Invasive Glucose Biosensor. Desc: Optical near-infrared spectrophotometer measuring interstitial blood glucose. (Tech: MATLAB, Medical Image Processing, Medical AI, Biomedical Instrumentation) | Project: Prosthetic Myoelectric Hand Controller. Desc: Surface EMG pattern recognition decoding hand gesture intent. (Tech: Signal Processing, Sensor Design, LabVIEW) | Project: Smart ICU Patient Vital Predictor. Desc: Predictive alert system flagging onset of septic shock. (Tech: Medical AI, Python, Biomedical Instrumentation)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
affb040c-0796-49f8-b3db-6780d0e12bad,8,3,4,0,0,6,1,0,0,0,0,74,"Biomedical Instrumentation, Sensor Design, Signal Processing, SolidWorks, Medical Image Processing, LabVIEW, Communication, Ideation","Satellite Communication, Defence, Hydroponics","Civil, EV, CleanTech, Aerospace",,"Bio: Interested in Satellite Communication, Defence, and Hydroponics. Active hackathon builder.. Branch: Biomedical Engineering. Year: 1st Year. Skills: Biomedical Instrumentation, Sensor Design, Signal Processing, SolidWorks, Medical Image Processing, LabVIEW, Communication, Ideation. Interests: Satellite Communication, Defence, Hydroponics. Domains: Civil, EV, CleanTech, Aerospace. Projects:",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
347dcda4-cc34-4117-be02-c3eeaaf8878f,6,6,3,1,3,4,0,12,423,6,66,74,"GIS, Soil Mechanics, IOT Sensors, Hydrology, Team Leadership, Ideation","Hydrology, Nanotechnology, Generative AI, Smart Agriculture, Open Source, Smart Cities","Design, Robotics, IoT","Project: Hydroponic Nutrient Auto-Doser. Desc: Closed-loop EC and pH control unit for greenhouse verti-farming. (Tech: AgriTech, IOT Sensors, Arduino)","Bio: Agricultural Engineering student at CEG passionate about Hydrology and Nanotechnology.. Branch: Agricultural Engineering. Year: 4th Year. Skills: GIS, Soil Mechanics, IOT Sensors, Hydrology, Team Leadership, Ideation. Interests: Hydrology, Nanotechnology, Generative AI, Smart Agriculture, Open Source, Smart Cities. Domains: Design, Robotics, IoT. Projects: Project: Hydroponic Nutrient Auto-Doser. Desc: Closed-loop EC and pH control unit for greenhouse verti-farming. (Tech: AgriTech, IOT Sensors, Arduino)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
85821370-f883-484e-94ee-f6ae8dc26c65,5,5,3,2,7,5,2,19,290,26,22,97,"Precision Agriculture, Python, AgriTech, Hydrology, Rapid Prototyping","Digital Health, Automation, Signal Processing, Web3, Smart Agriculture","Robotics, Aerospace, Biotech","Project: Solar Powered Drip Irrigation Router. Desc: Soil moisture driven automated solenoid network for arid farms. (Tech: IOT Sensors, AgriTech, AutoCAD) | Project: Autonomous Crop Health Mapping Drone. Desc: Multispectral aerial imaging drone detecting nitrogen stress in crops. (Tech: Precision Agriculture, GIS, Drone Surveying, Python)","Bio: Building sustainable and scalable solutions in Digital Health. 2nd Year at VIT.. Branch: Agricultural Engineering. Year: 2nd Year. Skills: Precision Agriculture, Python, AgriTech, Hydrology, Rapid Prototyping. Interests: Digital Health, Automation, Signal Processing, Web3, Smart Agriculture. Domains: Robotics, Aerospace, Biotech. Projects: Project: Solar Powered Drip Irrigation Router. Desc: Soil moisture driven automated solenoid network for arid farms. (Tech: IOT Sensors, AgriTech, AutoCAD) | Project: Autonomous Crop Health Mapping Drone. Desc: Multispectral aerial imaging drone detecting nitrogen stress in crops. (Tech: Precision Agriculture, GIS, Drone Surveying, Python)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
b92bae36-b338-429c-af78-0cbf3fb8795f,10,6,4,1,4,2,0,7,408,45,62,76,"Python, GIS, Precision Agriculture, AutoCAD, IOT Sensors, Drone Surveying, Soil Mechanics, AgriTech, Problem Solving, Team Leadership","FinTech, Edge Computing, Manufacturing, Robotics, Autonomous Systems, Defence","Agritech, Healthcare, Product, Web","Project: Autonomous Crop Health Mapping Drone. Desc: Multispectral aerial imaging drone detecting nitrogen stress in crops. (Tech: Precision Agriculture, GIS, Drone Surveying, Python)","Bio: Interested in FinTech, Edge Computing, and Manufacturing. Active hackathon builder.. Branch: Agricultural Engineering. Year: 4th Year. Skills: Python, GIS, Precision Agriculture, AutoCAD, IOT Sensors, Drone Surveying, Soil Mechanics, AgriTech, Problem Solving, Team Leadership. Interests: FinTech, Edge Computing, Manufacturing, Robotics, Autonomous Systems, Defence. Domains: Agritech, Healthcare, Product, Web. Projects: Project: Autonomous Crop Health Mapping Drone. Desc: Multispectral aerial imaging drone detecting nitrogen stress in crops. (Tech: Precision Agriculture, GIS, Drone Surveying, Python)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9965fb9a-60f0-4faa-a4c2-69d5bf9b8f86,10,4,3,3,10,1,1,0,0,0,0,90,"CFD, Simulink, MATLAB, CATIA, ANSYS, Aerodynamics, SolidWorks, Flight Mechanics, Propulsion Systems, Problem Solving","E-Commerce, Supply Chain, Artificial Intelligence, Telemedicine","IoT, Mechanical, Cybersecurity","Project: CubeSat Thermal Radiator Shield. Desc: Passive thermal control system for LEO nanosatellite electronics. (Tech: ANSYS, CFD, Thermal Systems, SolidWorks) | Project: Micro-Turbojet Combustion Chamber. Desc: Annular combustor designed for low emissions and high thrust-to-weight. (Tech: CATIA, Simulink, Flight Mechanics) | Project: Supersonic Nozzle Flow Analyzer. Desc: Variable geometry convergent-divergent nozzle CFD simulation. (Tech: Aerodynamics, Propulsion Systems, MATLAB)","Bio: Aerospace Engineering student at NIT Trichy passionate about E-Commerce and Supply Chain.. Branch: Aerospace Engineering. Year: 3rd Year. Skills: CFD, Simulink, MATLAB, CATIA, ANSYS, Aerodynamics, SolidWorks, Flight Mechanics, Propulsion Systems, Problem Solving. Interests: E-Commerce, Supply Chain, Artificial Intelligence, Telemedicine. Domains: IoT, Mechanical, Cybersecurity. Projects: Project: CubeSat Thermal Radiator Shield. Desc: Passive thermal control system for LEO nanosatellite electronics. (Tech: ANSYS, CFD, Thermal Systems, SolidWorks) | Project: Micro-Turbojet Combustion Chamber. Desc: Annular combustor designed for low emissions and high thrust-to-weight. (Tech: CATIA, Simulink, Flight Mechanics) | Project: Supersonic Nozzle Flow Analyzer. Desc: Variable geometry convergent-divergent nozzle CFD simulation. (Tech: Aerodynamics, Propulsion Systems, MATLAB)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6c7ba5ab-e76c-4823-86d3-ecd291bf2b8e,4,4,4,0,0,0,0,25,417,29,6,80,"Aerodynamics, CFD, SolidWorks, Communication","Cybersecurity, Circular Economy, Embedded Systems, Microelectronics","Cybersecurity, Biotech, Design, Agritech",,"Bio: Building sustainable and scalable solutions in Cybersecurity. 1st Year at SSN.. Branch: Aerospace Engineering. Year: 1st Year. Skills: Aerodynamics, CFD, SolidWorks, Communication. Interests: Cybersecurity, Circular Economy, Embedded Systems, Microelectronics. Domains: Cybersecurity, Biotech, Design, Agritech. Projects:",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
99d675f5-481c-4a42-ab83-626ee52dd60c,12,5,4,3,10,4,2,12,248,38,56,89,"Simulink, ANSYS, MATLAB, CATIA, Propulsion Systems, Structural Analysis, Aerodynamics, CFD, SolidWorks, Flight Mechanics, Rapid Prototyping, Communication","FinTech, Supply Chain, Industry 4.0, Synthetic Biology, Open Source","EV, Agritech, FinTech, AI/ML","Project: Supersonic Nozzle Flow Analyzer. Desc: Variable geometry convergent-divergent nozzle CFD simulation. (Tech: Aerodynamics, Propulsion Systems, MATLAB) | Project: Micro-Turbojet Combustion Chamber. Desc: Annular combustor designed for low emissions and high thrust-to-weight. (Tech: CATIA, Simulink, Flight Mechanics) | Project: CubeSat Thermal Radiator Shield. Desc: Passive thermal control system for LEO nanosatellite electronics. (Tech: ANSYS, CFD, Thermal Systems, SolidWorks)","Bio: Interested in FinTech, Supply Chain, and Industry 4.0. Active hackathon builder.. Branch: Aerospace Engineering. Year: 3rd Year. Skills: Simulink, ANSYS, MATLAB, CATIA, Propulsion Systems, Structural Analysis, Aerodynamics, CFD, SolidWorks, Flight Mechanics, Rapid Prototyping, Communication. Interests: FinTech, Supply Chain, Industry 4.0, Synthetic Biology, Open Source. Domains: EV, Agritech, FinTech, AI/ML. Projects: Project: Supersonic Nozzle Flow Analyzer. Desc: Variable geometry convergent-divergent nozzle CFD simulation. (Tech: Aerodynamics, Propulsion Systems, MATLAB) | Project: Micro-Turbojet Combustion Chamber. Desc: Annular combustor designed for low emissions and high thrust-to-weight. (Tech: CATIA, Simulink, Flight Mechanics) | Project: CubeSat Thermal Radiator Shield. Desc: Passive thermal control system for LEO nanosatellite electronics. (Tech: ANSYS, CFD, Thermal Systems, SolidWorks)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0af9507d-81b9-4cf1-b44b-0dacf503dc2d,4,3,4,1,3,4,0,24,250,23,49,81,"SQL, Python, Arena Simulation, Problem Solving","Electric Vehicles, Agritech, Web3","Aerospace, Logistics, Civil, EV","Project: Global Logistics Carbon Tracking Dashboard. Desc: Supply chain carbon footprint auditor with route optimization. (Tech: Python, SQL, Six Sigma)","Bio: Industrial Engineering student at Anna University passionate about Electric Vehicles and Agritech.. Branch: Industrial Engineering. Year: 2nd Year. Skills: SQL, Python, Arena Simulation, Problem Solving. Interests: Electric Vehicles, Agritech, Web3. Domains: Aerospace, Logistics, Civil, EV. Projects: Project: Global Logistics Carbon Tracking Dashboard. Desc: Supply chain carbon footprint auditor with route optimization. (Tech: Python, SQL, Six Sigma)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ce2ebc11-9397-4333-846e-1b97cad19e01,6,5,2,3,9,1,0,25,247,5,42,92,"Supply Chain Analytics, Operations Research, Python, Process Optimization, Ideation, Rapid Prototyping","Digital Health, Smart Cities, Telemedicine, DeepTech, Smart Infrastructure","FinTech, Healthcare","Project: Global Logistics Carbon Tracking Dashboard. Desc: Supply chain carbon footprint auditor with route optimization. (Tech: Python, SQL, Six Sigma) | Project: Hospital Emergency Ward Bottleneck Model. Desc: Discrete event simulation optimizing nurse allocation and triage time. (Tech: Arena Simulation, Operations Research, Process Optimization) | Project: Automated Fulfillment Warehouse Layout. Desc: SLP-based facility layout reducing order retrieval transit times. (Tech: Supply Chain Analytics, Lean Manufacturing, Tableau)","Bio: Building sustainable and scalable solutions in Digital Health. 4th Year at MIT Chennai.. Branch: Industrial Engineering. Year: 4th Year. Skills: Supply Chain Analytics, Operations Research, Python, Process Optimization, Ideation, Rapid Prototyping. Interests: Digital Health, Smart Cities, Telemedicine, DeepTech, Smart Infrastructure. Domains: FinTech, Healthcare. Projects: Project: Global Logistics Carbon Tracking Dashboard. Desc: Supply chain carbon footprint auditor with route optimization. (Tech: Python, SQL, Six Sigma) | Project: Hospital Emergency Ward Bottleneck Model. Desc: Discrete event simulation optimizing nurse allocation and triage time. (Tech: Arena Simulation, Operations Research, Process Optimization) | Project: Automated Fulfillment Warehouse Layout. Desc: SLP-based facility layout reducing order retrieval transit times. (Tech: Supply Chain Analytics, Lean Manufacturing, Tableau)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
